设备编号,下单时间,订单编号,购买数量（个）,手续费（元）,总金额（元）,支付状态,出货状态,收款方,退款金额（元）,购买用户,商品ID,商品详情,省市区,软件版本
112639,2018/4/30 12:29,112639qr15250625936623,1,0.01,1.0,微信,出货成功,鑫零售结算,0,os-xL0jNDBzITlsBJdUUk2t59RuI,商品0027,贤哥豆干X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112639,2018/4/30 12:26,112639qr15250624017254,1,0.01,1.0,微信,出货成功,鑫零售结算,0,os-xL0vAPUA7XFvxQcFXiPAxw5Aw,商品0027,贤哥豆干X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112639,2018/4/30 12:24,112639qr15250622764010,1,0.01,1.0,微信,出货成功,鑫零售结算,0,ooCjVwGIfU0ELzOBVl1ZTutr6Kt8,商品0027,贤哥豆干X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112639,2018/4/30 12:21,112639qr15250621077360,1,0.01,1.0,微信,出货成功,鑫零售结算,0,os-xL0s8SCLPUQvr-_AwpGUsgbQE,商品0027,贤哥豆干X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112639,2018/4/30 12:16,112639qr15250617725096,1,0.01,1.0,微信,出货成功,鑫零售结算,0,os-xL0k5PIbY7Mh2DFQcYqGbF42Y,商品0027,贤哥豆干X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112639,2018/4/30 12:14,112639qr15250616858065,1,0.01,1.0,微信,出货成功,鑫零售结算,0,os-xL0jQ5_mBSB8Pqg3v4JeRbsZA,商品0027,贤哥豆干X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112639,2018/4/30 12:12,112639qr15250615415802,1,0.01,1.0,微信,出货成功,鑫零售结算,0,os-xL0gU_4144Y9ssZjmVrLLEIY0,商品0027,贤哥豆干X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112638,2018/4/29 23:51,112638qr15250170681399,1,0.01,1.0,微信,出货成功,鑫零售结算,0,os-xL0nu87uFntgU9GTGfsMwF0so,商品0027,贤哥豆干X1;,广东省佛山市南海区,V3.0.37;rk3288;(900x1440)
112638,2018/4/29 22:20,112638qr15250116107301,1,0.01,1.0,微信,出货成功,鑫零售结算,0,os-xL0i71ti8RWdmL8hPOvZR_K5A,商品0027,贤哥豆干X1;,广东省佛山市南海区,V3.0.37;rk3288;(900x1440)
112638,2018/4/29 22:19,112638qr15250115717306,1,0.01,1.0,微信,出货成功,鑫零售结算,0,os-xL0hP1xz2ZOM2GlUR4qvvpOY4,商品0027,贤哥豆干X1;,广东省佛山市南海区,V3.0.37;rk3288;(900x1440)
112540,2018/4/28 21:37,112540qr15249226798344,1,0.01,1.0,支付宝,出货成功,鑫零售结算,0,os-xL0p0Pxsl0_pMFlxytqyV2HYk,商品0027,贤哥豆干X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112639,2018/4/28 18:35,112639qr15249117101135,1,0.01,1.0,微信,出货成功,鑫零售结算,0,os-xL0nhDnQ2vL1ySbXx3kTz9G-o,商品0027,贤哥豆干X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112639,2018/4/28 18:34,112639qr15249116846936,1,0.01,1.0,微信,出货成功,鑫零售结算,0,os-xL0srKVmfrGEMjzabhSG_wxMg,商品0027,贤哥豆干X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112639,2018/4/28 18:34,112639qr15249116425009,1,0.01,1.0,微信,出货成功,鑫零售结算,0,os-xL0sB1nnaraKnWFOLR4YtVFoE,商品0027,贤哥豆干X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112639,2018/4/28 18:33,112639qr15249116106167,1,0.01,1.0,微信,出货成功,鑫零售结算,0,os-xL0gWTegXGxWlAupND0Kk9dJI,商品0027,贤哥豆干X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112540,2018/4/26 18:23,112540qr15247382426356,1,0.01,1.0,微信,出货成功,鑫零售结算,0,os-xL0rHyNOaD_DJPKsOct8L6Jjo,商品0027,贤哥豆干X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112657,2018/4/30 16:39,112657qr15250775929909,1,0.03,3.0,支付宝,出货成功,鑫零售结算,0,os-xL0iB1maGiFMWb1BA3Zq-6jSM,商品0028,康师傅绿茶X1;,广东省广州市番禺区,V3.0.38;rk3288;(900x1440)
112673,2018/4/30 13:40,112673qr15250668352870,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0gIQvXPwj-F-Mgt19ifTjvo,商品0028,康师傅绿茶X1;,广东省佛山市南海区,V3.0.37;rk3288;(900x1440)
112673,2018/4/30 12:31,112673qr15250626735551,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0oYKQhb6R2XBWCIVVCcJuyo,商品0028,康师傅绿茶X1;,广东省佛山市南海区,V3.0.37;rk3288;(900x1440)
112537,2018/4/30 7:46,112537qr15250456122427,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0sZTlhDwTVsiiznBBzUi-Pk,商品0028,康师傅绿茶X1;,广东省广州市番禺区,V3.0.33;rk3288;(900x1440)
112657,2018/4/30 2:30,112657qr15250266292727,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0gD4riVq3Pg67Q0QFE241es,商品0028,康师傅绿茶X1;,广东省广州市番禺区,V3.0.38;rk3288;(900x1440)
112534,2018/4/29 11:49,112534qr15249737922714,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0oA3C1cATIVG6NfdKSuiRUA,商品0028,康师傅绿茶X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112535,2018/4/29 9:25,112535qr15249651415369,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0t8Brc68zXY_Kd4_xlO1ec0,商品0028,康师傅绿茶X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112537,2018/4/29 1:54,112537qr15249380879559,1,0.03,3.0,微信,出货成功,鑫零售结算,0,ooCjVwGlFQbkRohFqp3RvbouV5yQ,商品0028,康师傅绿茶X1;,广东省广州市番禺区,V3.0.33;rk3288;(900x1440)
112535,2018/4/27 11:11,112535qr15247987939413,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0vRRM_x1wqxVbO_OQoFtSMQ,商品0028,康师傅绿茶X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112536,2018/4/26 13:34,112536qr15247209461720,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0t1G3rBBTIorIL1RsNnuFKY,商品0028,康师傅绿茶X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112536,2018/4/26 13:33,112536qr15247209234655,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0vWLcR4JZiR6TAV9djL0GGQ,商品0028,康师傅绿茶X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112536,2018/4/26 13:33,112536qr15247208878701,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0smGyZv4ejCdT6XxIcnKK-g,商品0028,康师傅绿茶X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112536,2018/4/26 12:32,112536qr15247172413357,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0rkbIkRdB8iEzpxaEibilBg,商品0028,康师傅绿茶X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112536,2018/4/26 11:31,112536qr15247135891048,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0szSCRmQpLK8z1DLYCXaXR0,商品0028,康师傅绿茶X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112537,2018/4/25 12:20,112537qr15246300198485,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0v3ePfhCNrtX6m2tPI6YdPE,商品0028,康师傅绿茶X1;,广东省广州市番禺区,V3.0.33;rk3288;(900x1440)
112536,2018/4/24 17:54,112536qr15245637299990,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0pNI2cOMU9TqPlr6TdqHxEU,商品0028,康师傅绿茶X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112536,2018/4/24 17:31,112536qr15245623566333,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0srhI0cxDtX-ziairOOVGG0,商品0028,康师傅绿茶X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112536,2018/4/24 17:30,112536qr15245623351102,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0gq2cQj6msBEMCIgGRYAZHE,商品0028,康师傅绿茶X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112536,2018/4/24 17:30,112536qr15245623055454,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0iPqkYA2PZKUW3MdyCMZI0Y,商品0028,康师傅绿茶X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112537,2018/4/24 13:24,112537qr15245475018663,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0ob892i1zjitgmjGyXITv48,商品0028,康师傅绿茶X1;,广东省广州市番禺区,V3.0.33;rk3288;(900x1440)
112536,2018/4/24 11:06,112536qr15245392588823,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0oInrJ8XEhuQPlURA84ixJc,商品0028,康师傅绿茶X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112535,2018/4/24 10:26,112535qr15245368329053,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0jsUuOqeySXFgXLeH-yj7xE,商品0028,康师傅绿茶X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112637,2018/4/23 21:47,112637qr15244912752589,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0nJfDrn5jGB5jb4NjDkbc-4,商品0028,康师傅绿茶X1;,广东省广州市海珠区,V3.0.37;rk3288;(900x1440)
112535,2018/4/23 17:40,112535qr15244764433293,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0mcEDJOP7ugGUsdraKrFtPA,商品0028,康师傅绿茶X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112535,2018/4/23 15:17,112535qr15244679112376,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0t9CqLgi7ryMBGfn1JN5F5s,商品0028,康师傅绿茶X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112534,2018/4/23 12:19,112534qr15244572193236,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0o6p7S-31Q_CrH4hJdaqbCM,商品0028,康师傅绿茶X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112537,2018/4/23 12:06,112537qr15244564062054,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0rf-fcISWmjhc6qfdpeGFyc,商品0028,康师傅绿茶X1;,广东省广州市番禺区,V3.0.33;rk3288;(900x1440)
112538,2018/4/21 12:56,112538qr15242865865905,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0iSvbhWZZpYZG1yJ0h5GE2s,商品0028,康师傅绿茶X1;,广东省广州市番禺区,V3.0.37.2;rk3288;(900x1440)
112537,2018/4/20 22:17,112537qr15242338675914,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0sAmXU_7KR-ejtfOwRCrvxg,商品0028,康师傅绿茶X1;,广东省广州市番禺区,V3.0.33;rk3288;(900x1440)
112537,2018/4/20 17:34,112537qr15242168765427,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0nV0TYsLxn_Vo3daOkytDzY,商品0028,康师傅绿茶X1;,广东省广州市番禺区,V3.0.33;rk3288;(900x1440)
112537,2018/4/20 13:24,112537qr15242019002275,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0lXDOhjzs24Ll3foantb3ec,商品0028,康师傅绿茶X1;,广东省广州市番禺区,V3.0.33;rk3288;(900x1440)
112534,2018/4/20 9:51,112534qr15241891074549,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0jRqgfgDEx65tRmrdHYFOSI,商品0028,康师傅绿茶X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112535,2018/4/18 15:20,112535qr15240360757633,1,0.03,3.0,微信,出货成功,平台,0,os-xL0kPVfjWW52Ien4CLHaHoBXI,商品0028,康师傅绿茶X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112535,2018/4/18 15:20,112535qr15240360462176,1,0.03,3.0,微信,出货成功,平台,0,os-xL0hdF4mcX7WNix-DaX7y_jKg,商品0028,康师傅绿茶X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112534,2018/4/17 17:03,112534qr15239558388404,1,0.03,3.0,微信,出货成功,平台,0,os-xL0l2rm19oNBP296ZAu2RmF7k,商品0028,康师傅绿茶X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112539,2018/4/30 16:25,112539qr15250767366059,1,0.04,4.0,微信,出货成功,鑫零售结算,0,ooCjVwFmPvTkTZpxWinoy6LidtoQ,商品0029,可比克 烧烤味X1;,广东省广州市番禺区,V3.0.38;rk3288;(900x1440)
112638,2018/4/30 16:05,112638qr15250755307479,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0kNd_sutZRoXI4pRFhs35_8,商品0029,可比克 烧烤味X1;,广东省佛山市南海区,V3.0.37;rk3288;(900x1440)
112638,2018/4/29 18:31,112638qr15249978771900,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0kc0dILmlY7v0Rb5zAs_UlI,商品0029,可比克 烧烤味X1;,广东省佛山市南海区,V3.0.37;rk3288;(900x1440)
112638,2018/4/29 17:38,112638qr15249947343577,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0vHvFRZbr_oiYO2VX-W72d4,商品0029,可比克 烧烤味X1;,广东省佛山市南海区,V3.0.37;rk3288;(900x1440)
112534,2018/4/29 9:28,112534qr15249652925351,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0mLVQURoi4QFuAuQviq1qBc,商品0029,可比克 烧烤味X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112537,2018/4/29 8:03,112537qr15249602024132,1,0.04,4.0,微信,出货成功,鑫零售结算,0,ooCjVwDS5YVX88RvnwR2JSnrK3cY,商品0029,可比克 烧烤味X1;,广东省广州市番禺区,V3.0.33;rk3288;(900x1440)
112638,2018/4/29 3:17,112638qr15249430661551,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0nHDz3Yk_DZ9Hxr2NZHcxNo,商品0029,可比克 烧烤味X1;,广东省佛山市南海区,V3.0.37;rk3288;(900x1440)
112879,2018/4/28 20:32,112879qr15249187383479,1,0.04,4.0,支付宝,出货成功,鑫零售结算,0,os-xL0o45yUNDkROP4qdKei6bGJQ,商品0029,可比克 烧烤味X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112539,2018/4/28 16:34,112539qr15249044824996,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0qewXsO7J4S-EXz6kl7QVQ8,商品0029,可比克 烧烤味X1;,广东省广州市增城区,V2.1.55/1.2;rk3288
112539,2018/4/28 11:56,112539qr15248877752402,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0gaFUTeGL8u0bEvO5Np3AxQ,商品0029,可比克 烧烤味X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112539,2018/4/27 15:11,112539qr15248131584383,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0t0ckwDRKKdxbxUloLp40hs,商品0029,可比克 烧烤味X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112534,2018/4/26 19:07,112534qr15247408983669,1,0.04,4.0,支付宝,出货成功,鑫零售结算,0,os-xL0hlVkHBSgfaLNx_KOuLHXbM,商品0029,可比克 烧烤味X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112534,2018/4/26 9:32,112534qr15247064046045,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0iKcnr0kbV7-Vszvp3SPc0Q,商品0029,可比克 烧烤味X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112538,2018/4/25 11:48,112538qr15246281469560,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0rM3oppsHs_J8iyVMz0k4WY,商品0029,可比克 烧烤味X1;,广东省广州市番禺区,V3.0.37.2;rk3288;(900x1440)
112538,2018/4/24 15:21,112538qr15245545192128,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0l7DEi7BI27rp6bTLFQINTM,商品0029,可比克 烧烤味X1;,广东省广州市番禺区,V3.0.37.2;rk3288;(900x1440)
112538,2018/4/24 15:11,112538qr15245539291439,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0smEhS7_j04VfPU7w42OVMk,商品0029,可比克 烧烤味X1;,广东省广州市番禺区,V3.0.37.2;rk3288;(900x1440)
112538,2018/4/24 15:11,112538qr15245539067494,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0sQbWHB4EFfoprxJO0LyNoI,商品0029,可比克 烧烤味X1;,广东省广州市番禺区,V3.0.37.2;rk3288;(900x1440)
112538,2018/4/21 15:04,112538qr15242942746480,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0jRqgfgDEx65tRmrdHYFOSI,商品0029,可比克 烧烤味X1;,广东省广州市番禺区,V3.0.37.2;rk3288;(900x1440)
112538,2018/4/21 12:08,112538qr15242837062037,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0gy0pJMJS-FtQLuHBzJ_rmg,商品0029,可比克 烧烤味X1;,广东省广州市番禺区,V3.0.37.2;rk3288;(900x1440)
112538,2018/4/21 11:55,112538qr15242829219755,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0uq_R1QSoGQyrlBBijMLda4,商品0029,可比克 烧烤味X1;,广东省广州市番禺区,V3.0.37.2;rk3288;(900x1440)
112537,2018/4/20 22:16,112537qr15242338028972,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0jFfCKbMV_KFEvP4QcdtdL0,商品0029,可比克 烧烤味X1;,广东省广州市番禺区,V3.0.33;rk3288;(900x1440)
112539,2018/4/30 16:17,112539qr15250762207790,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0o0eiXuDRR-GXKNUEdWRCHQ,商品0030,脆脆鸡爪X1;,广东省广州市番禺区,V3.0.37.2;rk3288;(900x1440)
112534,2018/4/29 16:33,112534qr15249908125128,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0hexbTjLzuaHrYFLZGGM2vI,商品0030,脆脆鸡爪X1;,广东省广州市增城区,V2.1.55/1.2;rk3288
112534,2018/4/29 16:33,112534qr15249907849767,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0hagnRjwWbiO40Byh3UXwpA,商品0030,脆脆鸡爪X1;,广东省广州市增城区,V2.1.55/1.2;rk3288
112537,2018/4/28 22:00,112537qr15249240022989,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0pdgBwAe6VcCKCQenILtqmk,商品0030,脆脆鸡爪X1;,广东省广州市番禺区,V3.0.33;rk3288;(900x1440)
112537,2018/4/28 21:59,112537qr15249239651135,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0mVo-bbXPr5H5TmI3LyOqu4,商品0030,脆脆鸡爪X1;,广东省广州市番禺区,V3.0.33;rk3288;(900x1440)
112537,2018/4/28 18:02,112537qr15249097661185,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0ha5TdYHXx58Lh63RMkT44E,商品0030,脆脆鸡爪X1;,广东省广州市番禺区,V3.0.33;rk3288;(900x1440)
112536,2018/4/27 17:36,112536qr15248218119491,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0nOVgCeINDHjqLQyFyMrmIo,商品0030,脆脆鸡爪X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112540,2018/4/27 8:23,112540qr15247886607967,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0i01y80pygZjun6sRbjGO8I,商品0030,脆脆鸡爪X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112536,2018/4/26 11:38,112536qr15247139962729,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0n8w3SEgsxjkNK6DC8EVink,商品0030,脆脆鸡爪X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112536,2018/4/26 11:37,112536qr15247139284513,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0g1uY7mgVp3QpgxmIxmRGwQ,商品0030,脆脆鸡爪X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112540,2018/4/25 21:14,112540qr15246621038762,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0gHoPPcWIRXjIhBmPF0WB3Y,商品0030,脆脆鸡爪X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112536,2018/4/21 16:54,112536qr15243008957586,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0vpcnqkEeXcbadqoUHhDSfQ,商品0030,脆脆鸡爪X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112537,2018/4/20 18:17,112537qr15242194888709,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0vjp51JX56gVRwvc2hpUIok,商品0030,脆脆鸡爪X1;,广东省广州市番禺区,V3.0.33;rk3288;(900x1440)
112534,2018/4/20 15:41,112534qr15242101172488,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0gtJ0sdTAP8Q55JkaTM-NHU,商品0030,脆脆鸡爪X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112534,2018/4/20 15:41,112534qr15242100979606,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0thumLdD9NpjkaIBuBK69As,商品0030,脆脆鸡爪X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112534,2018/4/20 12:36,112534qr15241989734767,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0mhe8GmGwHYIIwr4mt4Vht0,商品0030,脆脆鸡爪X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112534,2018/4/20 12:35,112534qr15241989102450,1,0.03,3.0,微信,出货成功,鑫零售结算,0,os-xL0tG0eYbP8nLOjGH8AGGqi8c,商品0030,脆脆鸡爪X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112537,2018/4/18 20:07,112537qr15240532743439,1,0.03,3.0,微信,出货成功,鑫零售结算,0,ooCjVwGlFQbkRohFqp3RvbouV5yQ,商品0030,脆脆鸡爪X1;,广东省广州市番禺区,V3.0.33;rk3288;(900x1440)
112534,2018/4/17 13:08,112534qr15239416747297,1,0.03,3.0,支付宝,出货成功,平台,0,os-xL0jsUuOqeySXFgXLeH-yj7xE,商品0030,脆脆鸡爪X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112536,2018/4/16 18:59,112536qr15238763455222,1,0.03,3.0,微信,出货成功,平台,0,os-xL0hS4WiCq-mi1hUls-rf1yY8,商品0030,脆脆鸡爪X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112535,2018/4/30 16:17,112535qr15250762251665,1,0.05,5.0,微信,出货成功,鑫零售结算,0,os-xL0pqbwNYeEWCLoxkllEb3rVw,商品0031,椰树椰汁X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112838,2018/4/30 10:40,112838qr15250560458694,1,0.05,5.0,微信,出货成功,鑫零售结算,0,os-xL0rf-fcISWmjhc6qfdpeGFyc,商品0031,椰树椰汁X1;,广东省广州市增城区,V2.1.55/1.2;rk3288
112637,2018/4/29 14:36,112637qr15249838098511,1,0.05,5.0,微信,出货成功,鑫零售结算,0,os-xL0oyEBlvpeQ7PQMASZ-2Q11U,商品0031,椰树椰汁X1;,广东省广州市海珠区,V3.0.37;rk3288;(900x1440)
112637,2018/4/29 14:36,112637qr15249837838810,1,0.05,5.0,微信,出货成功,鑫零售结算,0,os-xL0iZ74p1YIY4_y9jeBpUr8Ws,商品0031,椰树椰汁X1;,广东省广州市海珠区,V3.0.37;rk3288;(900x1440)
112536,2018/4/29 12:42,112536qr15249769457263,1,0.05,5.0,微信,出货成功,鑫零售结算,0,os-xL0vjVmAtTs5rq2pQUjwYc2RQ,商品0031,椰树椰汁X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112536,2018/4/29 11:05,112536qr15249711062415,1,0.05,5.0,微信,出货成功,鑫零售结算,0,os-xL0m4-5XYgJxH76Ca-rEZHVVg,商品0031,椰树椰汁X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112534,2018/4/28 13:58,112534qr15248950892896,1,0.05,5.0,微信,出货成功,鑫零售结算,0,os-xL0nqL15PkMyesjWO3L1E1g14,商品0031,椰树椰汁X1;,广东省佛山市南海区,V3.0.37;rk3288;(900x1440)
112535,2018/4/23 17:26,112535qr15244756258367,1,0.05,5.0,微信,出货成功,鑫零售结算,0,os-xL0s7ymFxLiYW_ZNNOoq4Zm_8,商品0031,椰树椰汁X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112536,2018/4/23 15:54,112536qr15244701281484,1,0.05,5.0,微信,出货成功,鑫零售结算,0,os-xL0lcbY_WB7RN28-igPfR-lus,商品0031,椰树椰汁X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112537,2018/4/21 8:20,112537qr15242700452863,1,0.05,5.0,微信,出货成功,鑫零售结算,0,os-xL0tNSoouswuQUgwGkBRtS5jM,商品0031,椰树椰汁X1;,广东省广州市番禺区,V3.0.33;rk3288;(900x1440)
112535,2018/4/20 9:45,112535qr15241887183865,1,0.05,5.0,微信,出货成功,鑫零售结算,0,os-xL0ngn0d4xwQKJju4-gJQuS_s,商品0031,椰树椰汁X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112534,2018/4/16 20:50,112534qr15238830161576,1,0.05,5.0,微信,出货成功,平台,0,os-xL0v7g7SouL82CKMlUzkpFlKw,商品0031,椰树椰汁X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112638,2018/4/30 16:05,112638qr15250755108289,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0sNuCGdNfG9DQ5WPuzR8LBM,商品0032,可比克 番茄味X1;,广东省佛山市南海区,V3.0.37;rk3288;(900x1440)
112638,2018/4/30 13:52,112638qr15250675332431,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0rZJGdjuDq2Ee3FnjxorRRQ,商品0032,可比克 番茄味X1;,广东省佛山市南海区,V3.0.37;rk3288;(900x1440)
112638,2018/4/29 17:38,112638qr15249946985803,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0hicIc9II6besjqC8LO7eqE,商品0032,可比克 番茄味X1;,广东省佛山市南海区,V3.0.37;rk3288;(900x1440)
112638,2018/4/29 17:13,112638qr15249931883869,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0kbYXj-8I11kg8xANnHZC8k,商品0032,可比克 番茄味X1;,广东省佛山市南海区,V3.0.37;rk3288;(900x1440)
112699,2018/4/29 14:38,112699qr15249838817201,1,0.04,4.0,微信,出货失败,鑫零售结算,0,os-xL0nnkMmOBYW-rXO6NUCl_5N0,商品0032,可比克 番茄味X1;,广东省佛山市,V3.0.33;rk3288;(900x1440)
